id,degree,coreness,pageRank,clustering,component
2155004456,45,2,0.012982097835408357,0.0,0
348058185,1,1,3.42849334065198E-4,0.0,0
17748144,7,1,0.0022334496193175944,0.0,0
4885405884,1,1,3.688478168760107E-4,0.0,0
1100563755178573825,1,1,3.42849334065198E-4,0.0,0
2241288482,8,2,0.0023551953598827348,0.03571428571428571,0
1042013501269663744,1,1,3.473030106017706E-4,0.0,0
18708396,263,3,0.07307752002328444,2.1768786462717326E-4,0
2670435529,1,1,3.336997114269838E-4,0.0,0
1019082963349368832,63,2,0.016651015714720125,0.03675304071919619,0
1196432627353432067,1,1,3.2181184527927753E-4,0.0,0
35013035,29,2,0.008323438713642746,0.0,0
78139923,1,1,3.4153443940973207E-4,0.0,0
30257015,1,1,3.2181184527927753E-4,0.0,0
2800888368,52,2,0.014737583258316235,0.0396078431372549,0
826564332,1,1,3.3835540821424017E-4,0.0,0
186116284,2,2,5.689258489740665E-4,1.0,0
1117882918049865730,2,2,5.689258489740665E-4,1.0,0
1134461659328765953,25,2,0.006766706336442251,0.0033333333333333335,0
917440252284940289,93,2,0.02739795147489672,0.0,0
963152910346522624,1,1,3.482317859234011E-4,0.0,0
4374719908,74,1,0.021651948666023355,0.02758751902587519,0
53026961,1,1,3.4615812811452024E-4,0.0,0
4422399434,1,1,3.2181184527927753E-4,0.0,0
1180735073701679104,1,1,3.2181184527927753E-4,0.0,0
74760102,1,1,3.2181184527927753E-4,0.0,0
831212959112114176,2,2,5.589784784743289E-4,0.5,0
1175499537743589377,1,1,3.2181184527927753E-4,0.0,0
533819133,1,1,3.2181184527927753E-4,0.0,0
42224694,1,1,3.2181184527927753E-4,0.0,0
877476061319221248,1,1,3.2181184527927753E-4,0.0,0
1191442065386807297,1,1,3.2181184527927753E-4,0.0,0
32580591,1,1,3.2181184527927753E-4,0.0,0
728426359005974528,1,1,3.2181184527927753E-4,0.0,0
1129297389125230592,1,1,3.2181184527927753E-4,0.0,0
137552604,3,2,7.77440923805896E-4,0.6666666666666666,0
962144383775764480,1,1,3.2181184527927753E-4,0.0,0
42808386,1,1,3.2181184527927753E-4,0.0,0
954350828940414976,1,1,3.2181184527927753E-4,0.0,0
739994344774475776,1,1,3.2181184527927753E-4,0.0,0
2673444552,1,1,3.2181184527927753E-4,0.0,0
75581856,1,1,3.2181184527927753E-4,0.0,0
4837293337,1,1,3.2181184527927753E-4,0.0,0
1115309847778615297,1,1,3.2181184527927753E-4,0.0,0
4882936204,1,1,3.2181184527927753E-4,0.0,0
1196298845614985216,2,2,5.331817756683256E-4,2.0,0
838293705907916800,1,1,3.2181184527927753E-4,0.0,0
2842818418,2,2,5.331817756683256E-4,2.0,0
1160775618,1,1,3.2181184527927753E-4,0.0,0
28060265,1,1,3.2181184527927753E-4,0.0,0
1217173996908793858,9,2,0.0022386980254760227,0.42857142857142855,0
1115723971654107136,1,1,3.2181184527927753E-4,0.0,0
2721904547,1,1,3.2181184527927753E-4,0.0,0
293613793,1,1,3.2181184527927753E-4,0.0,0
1144340138769731586,1,1,3.2181184527927753E-4,0.0,0
1918016402,1,1,3.2181184527927753E-4,0.0,0
1207012674854363136,2,2,5.582362654340997E-4,1.5,0
1167795162883321861,1,1,3.2181184527927753E-4,0.0,0
1185894286409252864,1,1,3.2181184527927753E-4,0.0,0
114770420,4,2,0.0010392862168234036,0.25,0
1941778850,1,1,3.2181184527927753E-4,0.0,0
36028398,22,3,0.0053291269013376165,0.11904761904761904,0
1163909882724196353,2,2,5.267797583988161E-4,0.5,0
1118921804,4,2,0.0011358726927197613,0.25,0
1606257728,1,1,3.2181184527927753E-4,0.0,0
1077571645932560384,1,1,3.2181184527927753E-4,0.0,0
3327424237,1,1,3.2181184527927753E-4,0.0,0
3114591728,1,1,3.2181184527927753E-4,0.0,0
25550683,2,2,5.331817756683256E-4,2.0,0
1255875523,1,1,3.2181184527927753E-4,0.0,0
1182079971914915840,1,1,3.2181184527927753E-4,0.0,0
1055441794262069248,1,1,3.2181184527927753E-4,0.0,0
991044777335513088,1,1,3.2181184527927753E-4,0.0,0
1212422917033615360,1,1,3.2181184527927753E-4,0.0,0
1170765095363928069,1,1,3.2181184527927753E-4,0.0,0
3165752316,1,1,3.2181184527927753E-4,0.0,0
1158548634771677184,1,1,3.2181184527927753E-4,0.0,0
1142996754,2,2,5.629903317537533E-4,1.5,0
1275157212,1,1,3.2181184527927753E-4,0.0,0
945775983122092032,23,2,0.006665211028660366,0.001976284584980237,0
1198798017496788992,1,1,3.2181184527927753E-4,0.0,0
951317370907209728,1,1,3.336997114269838E-4,0.0,0
49616273,53,2,0.015346329353363906,0.0,0
711659815043407872,1,1,3.43751820203763E-4,0.0,0
927290672553500672,32,2,0.008829515803259266,0.004032258064516129,0
1199772084102033410,1,1,3.3180455799875446E-4,0.0,0
572366128,3,2,8.857572887244466E-4,0.3333333333333333,0
573878166,1,1,3.481047249069075E-4,0.0,0
856839231230095361,98,2,0.02858568802997931,0.0,0
941216482976923649,1,1,3.4571961568662785E-4,0.0,0
1131842688280551424,1,1,3.4571961568662785E-4,0.0,0
22376098,1,1,3.4615812811452024E-4,0.0,0
1077371659529740288,4,3,9.573260115675718E-4,0.6666666666666666,0
2165426407,1,1,3.031572182600994E-4,0.0,0
952016470061404160,1,1,3.031572182600994E-4,0.0,0
928395502164393984,1,1,3.031572182600994E-4,0.0,0
871385613575925760,2,2,5.395816384149215E-4,0.5,0
1197241760805720065,2,2,5.395816384149215E-4,0.5,0
1211639926812364801,5,1,0.001341414952853516,0.6666666666666666,0
916888176265895937,1,1,3.031572182600994E-4,0.0,0
791114183903358977,2,2,5.06278359315508E-4,1.5,0
1889021912,2,2,5.395816384149215E-4,0.5,0
1005583452173987841,9,3,0.0021472916479616856,0.5,0
1187855556079341568,4,3,9.660843980693602E-4,0.5,0
3333164233,1,1,3.031572182600994E-4,0.0,0
822615255901683713,1,1,3.031572182600994E-4,0.0,0
2916713439,2,2,5.395816384149215E-4,0.5,0
4062490634,1,1,3.031572182600994E-4,0.0,0
1074149483804585984,1,1,3.031572182600994E-4,0.0,0
1014566528,1,1,3.031572182600994E-4,0.0,0
130922707,2,2,5.395816384149215E-4,0.5,0
50257835,29,1,0.0087706728356323,0.0,0
57073835,1,1,3.5468782042244955E-4,0.0,0
852787295316918276,108,1,0.03193545432101621,0.0,0
1189950713067118592,1,1,3.4918886456229714E-4,0.0,0
1168909450826190849,1,1,3.336997114269838E-4,0.0,0
1223305919242567689,1,1,3.4571961568662785E-4,0.0,0
47640592,1,1,3.482317859234011E-4,0.0,0
1102347200166797312,80,2,0.022953325739569857,0.02564102564102564,0
388736253,1,1,3.413559647701783E-4,0.0,0
913365890061791233,1,1,3.482317859234011E-4,0.0,0
1027918573757448193,1,1,3.384537777466375E-4,0.0,0
55083909,26,1,0.007860264110926,0.0,0
1057641522479415297,1,1,3.5462787315301305E-4,0.0,0
1188161089046904832,13,2,0.0038715051399487903,0.0,0
56320189,1,1,3.506806858505172E-4,0.0,0
2360380008,1,1,3.27379793929227E-4,0.0,0
2867431461,1,1,3.4918886456229714E-4,0.0,0
745285849068232704,1,1,3.336997114269838E-4,0.0,0
773141368260661248,2,2,5.966761103378673E-4,0.0,0
1321671631,1,1,3.413559647701783E-4,0.0,0
446502819,1,1,3.336997114269838E-4,0.0,0
79466939,1,1,3.4615812811452024E-4,0.0,0
920420595996733440,1,1,3.336997114269838E-4,0.0,0
201177335,1,1,3.336997114269838E-4,0.0,0
823033611855142915,1,1,3.5468782042244955E-4,0.0,0
1122677373025914880,1,1,3.482317859234011E-4,0.0,0
