id,degree,coreness,pageRank,clustering,component
365251227,915,2,0.02924428018965176,1.0761559708720451E-5,0
359535344,1,1,3.786694446773612E-5,0.0,0
1101968098293399561,50,3,0.0013274497181322085,0.0,0
764261361044037632,1,1,3.321537214472489E-5,0.0,0
20548283,1068,3,0.03407101187828572,0.0,0
257559765,1,1,3.7820635793462644E-5,0.0,0
592730371,79,2,0.0025270794843860068,0.0,0
883634756,1,1,3.788657591796472E-5,0.0,0
18708396,271,5,0.007308089848370002,6.286729533962007E-4,0
2670435529,1,1,3.3567439983041454E-5,0.0,0
1019082963349368832,92,4,0.0022303071859436853,0.026617826617826617,0
1196432627353432067,1,1,3.124544666138138E-5,0.0,0
1162049604243738624,1,1,3.310869705666691E-5,0.0,0
1580606461,6,2,1.5880630674350941E-4,0.03333333333333333,0
24384295,17,2,5.284081748841665E-4,0.022058823529411766,0
4876869693,1,1,3.706269911938009E-5,0.0,0
487118986,252,3,0.007329811823123311,0.0,0
869227928390950912,1,1,3.540318650998955E-5,0.0,0
765950436662775810,1,1,3.786694446773612E-5,0.0,0
1316331686,27,1,8.937381415323759E-4,0.0,0
66126175,1,1,3.883465463189173E-5,0.0,0
1115874631,324,3,0.009620654707026178,7.644383289378129E-5,0
1052392478,1,1,3.591588461865408E-5,0.0,0
87775422,27,3,7.639404319479932E-4,0.004273504273504274,0
129729820,1,1,3.471838157801483E-5,0.0,0
1252313960,9,2,2.4782731289038314E-4,0.0,0
1196111638610530306,1,1,3.404511086520189E-5,0.0,0
477864155,215,5,0.004932502087338374,0.0015866116061725713,0
1220680430631841792,2,2,4.9928793838148625E-5,0.5,0
16881384,19,3,4.424573482929817E-4,0.11764705882352941,0
634168631,10,3,2.4106957535350446E-4,0.0,0
1222766494280339456,2,1,5.767490367247165E-5,0.5,0
4592846553,3,1,9.368652842844763E-5,1.5,0
80862758,29,2,9.426013697109454E-4,0.0,0
1056390234,1,1,3.833291960876847E-5,0.0,0
995685599611969538,1,1,3.786694446773612E-5,0.0,0
858354369141583872,36,2,0.0010459078722513753,7.936507936507937E-4,0
1008495573668847616,1,1,3.5361309909928885E-5,0.0,0
1225779630,494,4,0.01481606113365125,2.0530339736061954E-5,0
1199772084102033410,4,3,9.768954480313504E-5,0.5833333333333334,0
927290672553500672,32,3,8.128626715497939E-4,0.008064516129032258,0
895590626867068929,51,4,0.0012315722216343376,0.005098039215686275,0
2241288482,111,5,0.002541195914922799,0.02427022518765638,0
1121412745386233857,60,2,0.0017747644909527304,0.0,0
824329028438020097,1,1,3.580419578955888E-5,0.0,0
1637252214,16,3,4.2291296803206543E-4,0.0,0
1139978347549581312,1,1,3.311388855880491E-5,0.0,0
1217568931680006144,4,2,1.1208254637579524E-4,0.0,0
1216866089797287937,2,2,5.532957501236443E-5,0.5,0
15070496,1,1,3.445164512195248E-5,0.0,0
221411893,1,1,3.445164512195248E-5,0.0,0
2408489200,26,4,5.962234921069235E-4,0.015384615384615385,0
1168909450826190849,1,1,3.3567439983041454E-5,0.0,0
722950850,52,2,0.0016027952500973237,0.0,0
1034307633677828096,2,2,6.18783113309584E-5,0.0,0
49616273,182,3,0.005345575988493252,9.106915184263251E-5,0
87720693,1,1,3.6162011378757566E-5,0.0,0
592959889,81,5,0.0017355968115076012,0.005709876543209876,0
222235384,3,3,6.843998929058706E-5,0.0,0
928775251168657408,458,5,0.010836611169607881,8.934287598062168E-4,0
859357874056822784,32,3,8.901149112221731E-4,0.007056451612903226,0
1226239458636333062,1,1,3.429114043104672E-5,0.0,0
229641072,1,1,3.011917618571756E-5,0.0,0
836113336009801728,2,1,6.003474408243916E-5,0.0,0
79124819,1,1,3.615006981780133E-5,0.0,0
860827002,14,4,3.0851294084065423E-4,0.04945054945054945,0
60227916,1,1,3.6162011378757566E-5,0.0,0
2787936004,343,2,0.011078034094537564,0.0,0
431527801,1,1,3.815769556117055E-5,0.0,0
104563694,1,1,3.6162011378757566E-5,0.0,0
1015855711,1,1,3.591588461865408E-5,0.0,0
377689190,1,1,3.786694446773612E-5,0.0,0
185403615,1,1,3.7820635793462644E-5,0.0,0
4284288797,121,3,0.0035546318431176824,0.017016806722689074,0
2707562179,1,1,3.5630488271416825E-5,0.0,0
1043762800827531264,1,1,3.786694446773612E-5,0.0,0
