id,degree,coreness,pageRank,clustering,component
2155004456,47,2,0.008653545812764216,0.0,0
348058185,1,1,2.1917663906849638E-4,0.0,0
17748144,7,1,0.001427947003758868,0.0,0
4885405884,1,1,2.3610346557285407E-4,0.0,0
487118986,75,2,0.01397658942287914,0.0,0
232643427,1,1,2.2115137256976865E-4,0.0,0
1100563755178573825,1,1,2.1917663906849638E-4,0.0,0
1146021318082609152,72,1,0.013670679944607512,0.028370221327967807,0
374842344,1,1,2.2396862915001844E-4,0.0,0
326229600,15,2,0.002592285986242421,0.17582417582417584,0
714480767120838656,1,1,2.0916587711242957E-4,0.0,0
592730371,79,1,0.015005474894349355,0.0,0
883634756,1,1,2.2434212519638967E-4,0.0,0
2241288482,8,2,0.0015091902956448175,0.03571428571428571,0
1042013501269663744,1,1,2.2253982655919742E-4,0.0,0
18708396,267,3,0.046995908530331205,2.1120216271014615E-4,0
2670435529,1,1,2.1219526828804432E-4,0.0,0
1019082963349368832,78,2,0.013120862961301154,0.029562542720437457,0
1196432627353432067,1,1,2.0524410266534187E-4,0.0,0
1221102537773895681,97,2,0.018216732533418958,0.0,0
390968545,1,1,2.224035177343204E-4,0.0,0
5988062,85,1,0.016261581985415705,0.0,0
202709401,1,1,2.255330681473242E-4,0.0,0
3018960919,40,2,0.007457657448378752,0.0,0
1219749219193495554,1,1,2.2125500883982919E-4,0.0,0
859357874056822784,29,2,0.005476630131683699,0.0012315270935960591,0
1030028049679572992,1,1,2.2297453362062E-4,0.0,0
35013035,29,2,0.005238359304914074,0.0,0
78139923,1,1,2.1618083734723735E-4,0.0,0
30257015,1,1,2.0524410266534187E-4,0.0,0
2800888368,62,2,0.010866647306810695,0.03415300546448088,0
826564332,1,1,2.1139562343390464E-4,0.0,0
1134461659328765953,33,2,0.005557894287499816,0.001893939393939394,0
186116284,3,2,5.342523795191408E-4,0.3333333333333333,0
1107002015316692992,2,1,4.168434721434115E-4,0.0,0
1117882918049865730,2,2,3.5681927554841246E-4,1.0,0
917440252284940289,97,2,0.018131290887583074,0.0,0
963152910346522624,1,1,2.2171130433351757E-4,0.0,0
3111016298,4,1,7.867881846443314E-4,0.0,0
854982762,1,1,2.296252991907656E-4,0.0,0
35203319,61,2,0.010451405198858088,0.03615819209039548,0
870125456837750788,1,1,2.0796895039167446E-4,0.0,0
4374719908,74,2,0.013563566422089389,0.02758751902587519,0
53026961,1,1,2.182827193351373E-4,0.0,0
74760102,1,1,2.0524410266534187E-4,0.0,0
533819133,1,1,2.0524410266534187E-4,0.0,0
877476061319221248,1,1,2.0524410266534187E-4,0.0,0
32580591,1,1,2.0524410266534187E-4,0.0,0
137552604,3,2,4.899344735892704E-4,0.6666666666666666,0
739994344774475776,1,1,2.0524410266534187E-4,0.0,0
2673444552,1,1,2.0524410266534187E-4,0.0,0
75581856,1,1,2.0524410266534187E-4,0.0,0
1115309847778615297,1,1,2.0524410266534187E-4,0.0,0
1196298845614985216,3,2,4.961571539763535E-4,0.6666666666666666,0
821813055243829248,1,1,2.0524410266534187E-4,0.0,0
971116581131563008,1,1,2.0524410266534187E-4,0.0,0
28060265,1,1,2.0524410266534187E-4,0.0,0
1196491658067664898,1,1,2.0524410266534187E-4,0.0,0
2743077318,1,1,2.0524410266534187E-4,0.0,0
1144340138769731586,1,1,2.0524410266534187E-4,0.0,0
271871753,4,2,6.89791113418598E-4,0.08333333333333333,0
1030649912017465344,1,1,2.0524410266534187E-4,0.0,0
114770420,4,2,6.60691673457075E-4,0.25,0
1118921804,4,2,7.25553354073023E-4,0.25,0
1606257728,1,1,2.0524410266534187E-4,0.0,0
1077571645932560384,1,1,2.0524410266534187E-4,0.0,0
3327424237,1,1,2.0524410266534187E-4,0.0,0
895384991043080194,1,1,2.0524410266534187E-4,0.0,0
1182079971914915840,1,1,2.0524410266534187E-4,0.0,0
1055441794262069248,1,1,2.0524410266534187E-4,0.0,0
991044777335513088,1,1,2.0524410266534187E-4,0.0,0
1158548634771677184,1,1,2.0524410266534187E-4,0.0,0
1142996754,2,2,3.593287262106135E-4,1.5,0
868468596925767681,1,1,2.0524410266534187E-4,0.0,0
4422399434,1,1,2.0524410266534187E-4,0.0,0
1180735073701679104,1,1,2.0524410266534187E-4,0.0,0
831212959112114176,2,2,3.4447861836960764E-4,0.5,0
1175499537743589377,1,1,2.0524410266534187E-4,0.0,0
897586754651344897,1,1,2.0524410266534187E-4,0.0,0
42224694,1,1,2.0524410266534187E-4,0.0,0
1191442065386807297,1,1,2.0524410266534187E-4,0.0,0
26015105,1,1,2.0524410266534187E-4,0.0,0
728426359005974528,1,1,2.0524410266534187E-4,0.0,0
1144133900974862338,2,2,3.3604585767139586E-4,2.0,0
1129297389125230592,1,1,2.0524410266534187E-4,0.0,0
962144383775764480,1,1,2.0524410266534187E-4,0.0,0
42808386,1,1,2.0524410266534187E-4,0.0,0
954350828940414976,1,1,2.0524410266534187E-4,0.0,0
4837293337,1,1,2.0524410266534187E-4,0.0,0
4882936204,1,1,2.0524410266534187E-4,0.0,0
838293705907916800,1,1,2.0524410266534187E-4,0.0,0
2842818418,2,2,3.3604585767139586E-4,2.0,0
68741593,1,1,2.0524410266534187E-4,0.0,0
1160775618,1,1,2.0524410266534187E-4,0.0,0
1217173996908793858,12,2,0.001845895701788507,0.3090909090909091,0
1115723971654107136,1,1,2.0524410266534187E-4,0.0,0
2721904547,1,1,2.0524410266534187E-4,0.0,0
293613793,1,1,2.0524410266534187E-4,0.0,0
1918016402,1,1,2.0524410266534187E-4,0.0,0
1207012674854363136,2,2,3.551471495240234E-4,1.5,0
1167795162883321861,1,1,2.0524410266534187E-4,0.0,0
1185894286409252864,1,1,2.0524410266534187E-4,0.0,0
1941778850,1,1,2.0524410266534187E-4,0.0,0
36028398,22,3,0.0033589165973312548,0.11904761904761904,0
1163909882724196353,2,2,3.3526056200222073E-4,0.5,0
438067080,1,1,2.0524410266534187E-4,0.0,0
3114591728,1,1,2.0524410266534187E-4,0.0,0
25550683,2,2,3.3604585767139586E-4,2.0,0
1255875523,1,1,2.0524410266534187E-4,0.0,0
1212422917033615360,1,1,2.0524410266534187E-4,0.0,0
1170765095363928069,1,1,2.0524410266534187E-4,0.0,0
1009767521640157184,2,2,3.3604585767139586E-4,2.0,0
3165752316,1,1,2.0524410266534187E-4,0.0,0
1275157212,1,1,2.0524410266534187E-4,0.0,0
945775983122092032,30,2,0.005584014075719396,0.0011494252873563218,0
1075435874,1,1,2.0524410266534187E-4,0.0,0
1198798017496788992,1,1,2.0524410266534187E-4,0.0,0
951317370907209728,1,1,2.1219526828804432E-4,0.0,0
36327407,4,2,7.222125155314973E-4,0.16666666666666666,0
170616732,2,2,3.7567294732342784E-4,1.0,0
3305925577,4,2,7.529070191976876E-4,0.16666666666666666,0
49616273,63,2,0.011525227789005521,0.0,0
711659815043407872,1,1,2.181603170973809E-4,0.0,0
992852624830554112,5,1,9.948008173864332E-4,0.0,0
713951294,1,1,2.318143539136601E-4,0.0,0
572366128,3,2,5.498643089289568E-4,0.3333333333333333,0
573878166,1,1,2.1798900677930696E-4,0.0,0
927290672553500672,32,2,0.005602219278336486,0.004032258064516129,0
1199772084102033410,1,1,2.111785902539678E-4,0.0,0
856839231230095361,100,2,0.01865289801467371,0.0,0
941216482976923649,1,1,2.2136267211565844E-4,0.0,0
786773996360589312,1,1,2.2434212519638967E-4,0.0,0
1131842688280551424,1,1,2.2136267211565844E-4,0.0,0
22376098,1,1,2.182827193351373E-4,0.0,0
2165426407,1,1,1.9213138546210137E-4,0.0,0
952016470061404160,1,1,1.9213138546210137E-4,0.0,0
928395502164393984,1,1,1.9213138546210137E-4,0.0,0
871385613575925760,2,2,3.420344323207829E-4,0.5,0
1197241760805720065,2,2,3.420344323207829E-4,0.5,0
916888176265895937,2,2,3.512176219617809E-4,0.5,0
791114183903358977,2,2,3.20849525805899E-4,1.5,0
1889021912,2,2,3.420344323207829E-4,0.5,0
1187855556079341568,4,3,6.128673358410256E-4,0.5,0
3333164233,1,1,1.9213138546210137E-4,0.0,0
822615255901683713,1,1,1.9213138546210137E-4,0.0,0
2916713439,2,2,3.420344323207829E-4,0.5,0
4062490634,1,1,1.9213138546210137E-4,0.0,0
1074149483804585984,1,1,1.9213138546210137E-4,0.0,0
1014566528,1,1,1.9213138546210137E-4,0.0,0
130922707,2,2,3.420344323207829E-4,0.5,0
1077371659529740288,4,3,6.066958964805725E-4,0.6666666666666666,0
1211639926812364801,5,2,8.364490571638277E-4,0.6666666666666666,0
1005583452173987841,9,3,0.001359362530686481,0.5,0
852787295316918276,108,1,0.02046190832285931,0.0,0
1189950713067118592,1,1,2.2391518570578282E-4,0.0,0
50257835,29,1,0.005620920904028122,0.0,0
57073835,1,1,2.2743013991631989E-4,0.0,0
1168909450826190849,1,1,2.1219526828804432E-4,0.0,0
20402945,13,2,0.0024109917756319423,0.0,0
36388846,1,1,2.2022978785723356E-4,0.0,0
1446933504,2,2,3.617115172789293E-4,0.0,0
820309949565714432,18,2,0.003162350526772012,0.0032679738562091504,0
822416571125661696,4,2,7.418321179797423E-4,0.0,0
298890716,1,1,2.1580188110151264E-4,0.0,0
303996892,1,1,2.2396862915001844E-4,0.0,0
1223305919242567689,1,1,2.2136267211565844E-4,0.0,0
47640592,1,1,2.2171130433351757E-4,0.0,0
1226239458636333062,1,1,2.2297453362062E-4,0.0,0
264359201,2,1,4.533855156057987E-4,0.0,0
79497923,3,1,6.172549944961033E-4,0.0,0
137930016,1,1,2.5509704272451016E-4,0.0,0
1102347200166797312,81,2,0.014790483269016294,0.02531645569620253,0
388736253,1,1,2.1774974203496444E-4,0.0,0
913365890061791233,1,1,2.2171130433351757E-4,0.0,0
4237630037,1,1,2.1917663906849638E-4,0.0,0
1027918573757448193,1,1,2.1637684497463443E-4,0.0,0
96944940,1,1,2.2201101426321058E-4,0.0,0
1026418206,3,2,5.658210170309185E-4,0.0,0
944264634,1,1,2.2125500883982919E-4,0.0,0
55083909,26,1,0.00500725396131222,0.0,0
1057641522479415297,1,1,2.2646617441570173E-4,0.0,0
1265330317,1,1,2.2115137256976865E-4,0.0,0
1188161089046904832,13,2,0.00248080955866142,0.0,0
56320189,1,1,2.2481616060053593E-4,0.0,0
2360380008,1,1,2.056056936935768E-4,0.0,0
147248694,1,1,2.2434212519638967E-4,0.0,0
2867431461,1,1,2.2391518570578282E-4,0.0,0
823434812572762112,1,1,2.2434212519638967E-4,0.0,0
123594433,1,1,2.2396862915001844E-4,0.0,0
147921260,1,1,2.2396862915001844E-4,0.0,0
1207634546352689154,1,1,2.2396862915001844E-4,0.0,0
899968012584980480,1,1,2.2396862915001844E-4,0.0,0
1042402195222790144,1,1,2.2396862915001844E-4,0.0,0
792482024883912704,1,1,2.2396862915001844E-4,0.0,0
1168591860966858752,1,1,2.2396862915001844E-4,0.0,0
625878401,1,1,2.2396862915001844E-4,0.0,0
1048806212127608832,2,1,3.872997776665697E-4,0.5,0
1196812917045374978,1,1,2.2396862915001844E-4,0.0,0
294682851,1,1,2.2396862915001844E-4,0.0,0
887447754376699904,1,1,2.2396862915001844E-4,0.0,0
632950370,1,1,2.2396862915001844E-4,0.0,0
912857452693131264,1,1,2.2396862915001844E-4,0.0,0
1138731571,1,1,2.2396862915001844E-4,0.0,0
225208927,1,1,2.2396862915001844E-4,0.0,0
772792542156890112,1,1,2.2396862915001844E-4,0.0,0
619940025,1,1,2.2396862915001844E-4,0.0,0
122701700,1,1,2.2396862915001844E-4,0.0,0
51777202,1,1,2.2396862915001844E-4,0.0,0
433580758,1,1,2.2396862915001844E-4,0.0,0
1067252939318853632,1,1,2.2396862915001844E-4,0.0,0
36540620,1,1,2.2396862915001844E-4,0.0,0
18476876,1,1,2.2396862915001844E-4,0.0,0
950043204,1,1,2.2396862915001844E-4,0.0,0
1092185563,1,1,2.2396862915001844E-4,0.0,0
1133435917446909952,1,1,2.2396862915001844E-4,0.0,0
