id,degree,coreness,pageRank,betweeness,clustering
15075999,7,1,0.0015049947785016756,21.0,0.0
1357135723,1,1,2.4363677275897544E-4,0.0,0.0
1129412194779766784,21,1,0.003926769240646731,27442.0,0.0
797394060331847680,2,1,3.674359957942073E-4,28428.0,0.0
9317502,5,1,0.0011370986934933882,10.0,0.0
1008178474123780096,1,1,2.5414808947349794E-4,0.0,0.0
5988062,85,1,0.015761112343523006,10206.0,0.0
397954928,1,1,2.186005420608613E-4,0.0,0.0
26595392,1,1,4.01306523476813E-4,0.0,0.0
575195877,1,1,4.01306523476813E-4,0.0,0.0
18708396,261,3,0.045222456095121856,611499.6714285717,2.2104332449160034E-4
3117104481,1,1,2.0795220594795267E-4,0.0,0.0
35013035,29,1,0.0053203740949072835,47069.0,0.0
793745203,1,1,2.1678278668647757E-4,0.0,0.0
4374719908,74,1,0.013477650107744724,8227.0,0.02758751902587519
409997594,1,1,2.1546054080829105E-4,0.0,0.0
245640696,2,1,5.85254565980957E-4,1.0,0.0
727525886,1,1,3.0933250222474107E-4,0.0,0.0
343026348,75,1,0.013906322307666502,2628.0,0.027212143650499815
925345019254460417,1,1,2.1829722799519656E-4,0.0,0.0
1086190946704900096,1,1,2.0795220594795267E-4,0.0,0.0
1019082963349368832,60,2,0.01000460050303863,76396.01111110917,0.03828170660432496
4422399434,1,1,2.0208449414468892E-4,0.0,0.0
122687626,4,1,7.818276944520119E-4,5025.0,0.0
928277645711822852,1,1,2.2658261237244162E-4,0.0,0.0
1884132126,5,1,0.0011370986934933882,10.0,0.0
349518413,1,1,2.5414808947349794E-4,0.0,0.0
915336849756848128,1,1,2.0795220594795267E-4,0.0,0.0
1181693492441030658,3,1,7.692026084851006E-4,3.0,0.0
1071810447412588546,1,1,2.7867449514071713E-4,0.0,0.0
1180735073701679104,1,1,2.0208449414468892E-4,0.0,0.0
937360179925884928,1,1,2.0795220594795267E-4,0.0,0.0
992831582749757443,2,2,3.697590531732202E-4,11585.478571428574,0.0
1129087959339327488,7,2,0.0012557544998026578,19034.278571428567,0.0
75972047,13,1,0.0024113269893103048,49134.0,0.0
769809970816659456,1,1,2.175225258031297E-4,0.0,0.0
15862891,23,1,0.0044481634585679785,253.0,0.0
26733047,1,1,2.2535622195111023E-4,0.0,0.0
18774524,4,1,9.531506509892444E-4,6.0,0.0
591179717,1,1,2.633454915987052E-4,0.0,0.0
1179778978372030464,5,2,8.619760221487577E-4,23269.71666666662,0.6666666666666666
49616273,53,2,0.009538518601640709,114211.5,0.0
92721492,1,1,2.1374354469099605E-4,0.0,0.0
1056267517662904321,1,1,2.0795220594795267E-4,0.0,0.0
8835382,36,2,0.006390917268672935,91706.02142857145,0.0
23087456,1,1,2.117264695107176E-4,0.0,0.0
953078630,42,1,0.007743169402178213,5620.0,0.0
113992583,1,1,2.1761616470841868E-4,0.0,0.0
185649929,7,1,0.0015049947785016756,21.0,0.0
42442286,1,1,2.4363677275897544E-4,0.0,0.0
1168199000639463426,24,1,0.00463211150107212,276.0,0.0
1183612744861224960,1,1,2.250229827436752E-4,0.0,0.0
69587059,11,1,0.0022407869485182503,55.0,0.0
1044785908552216576,1,1,2.3408103029122772E-4,0.0,0.0
1146903176420810753,14,2,0.0025180664265444376,152158.5,0.0
2872976578,1,1,2.1369775784266058E-4,0.0,0.0
917440252284940289,86,1,0.01593016409629369,103360.0,0.0
67236209,1,1,2.184192190054348E-4,0.0,0.0
2922975874,11,1,0.0019724075317976743,63304.0,0.0
864230060177457154,1,1,2.1313451679032757E-4,0.0,0.0
1038011784580542464,1,1,2.184192190054348E-4,0.0,0.0
134804229,5,1,9.807063501610488E-4,5026.0,0.0
564725304,1,1,2.2733240973210833E-4,0.0,0.0
20402945,6,1,0.0011897916182331554,110.0,0.0
930805429,1,1,2.2934061058202138E-4,0.0,0.0
1609011901,1,1,4.01306523476813E-4,0.0,0.0
408535563,1,1,4.01306523476813E-4,0.0,0.0
852787295316918276,108,1,0.01983580117089621,144896.0,0.0
1189950713067118592,1,1,2.1706926637379923E-4,0.0,0.0
14575708,2,1,4.04035533340941E-4,1258.0,0.0
29547555,4,2,6.92295833984285E-4,19947.924999999894,0.0
1108155306087862272,3,2,5.447246948347928E-4,1258.0,0.3333333333333333
1097608224834899968,2,2,3.6260330667890387E-4,0.0,1.0
50257835,29,1,0.005448595083400144,34846.0,0.0
71957889,1,1,2.2045726104572239E-4,0.0,0.0
592730371,79,1,0.014657135546597807,9711.0,0.0
4700477725,1,1,2.1869197241430145E-4,0.0,0.0
548821505,1,1,2.1829722799519656E-4,0.0,0.0
1019396264,1,1,2.186005420608613E-4,0.0,0.0
619266204,1,1,2.184192190054348E-4,0.0,0.0
3229908828,1,1,2.0795220594795267E-4,0.0,0.0
3003720760,12,2,0.002081408995748987,43198.5,0.0
23302053,1,1,2.0806144126763333E-4,0.0,0.0
2394813020,1,1,2.0795220594795267E-4,0.0,0.0
856839231230095361,48,2,0.008743819233885997,383670.11904762,0.0
84822972,1,1,2.1570365678127024E-4,0.0,0.0
48637571,3,1,7.170518552255294E-4,5.0,0.0
34044953,2,1,4.927457199060426E-4,3.0,0.0
95649329,1,1,2.186005420608613E-4,0.0,0.0
2597205728,1,1,2.0795220594795267E-4,0.0,0.0
1219025542894276608,1,1,2.1829722799519656E-4,0.0,0.0
1074186848069713920,10,1,0.0019253530709758165,28.0,0.2361111111111111
1071525334397407233,28,1,0.005251546785723144,325.0,0.0754985754985755
1130507824101040128,1,1,2.199099954159193E-4,0.0,0.0
597808299,5,1,0.0011370986934933882,10.0,0.0
1000714428990533632,1,1,2.5414808947349794E-4,0.0,0.0
962734832118726656,1,1,2.2045726104572239E-4,0.0,0.0
379194159,1,1,2.1374354469099605E-4,0.0,0.0
3006912146,2,0,4.1706157366768864E-4,0.0,0.0
291831562,13,1,0.0024816153333290657,55.0,0.17424242424242425
746117593539321858,1,1,2.2267003658356117E-4,0.0,0.0
1217173996908793858,8,2,0.0012751682474277987,6275.5,0.47619047619047616
1030590531728945152,1,1,1.9585626593804345E-4,0.0,0.0
22679914,3,1,7.692026084851006E-4,3.0,0.0
935826624,1,1,2.7867449514071713E-4,0.0,0.0
700971797374640128,14,2,0.0025193950435457584,17518.0,0.016483516483516484
1077528568022724608,1,1,2.1314329253955552E-4,0.0,0.0
1187855556079341568,4,3,6.036508057802222E-4,2220.377777777739,0.5
1146021318082609152,27,1,0.005183955628584556,351.0,0.0
123594433,1,1,2.2417137143578562E-4,0.0,0.0
4521330855,1,1,2.186005420608613E-4,0.0,0.0
1316331686,27,1,0.005183955628584556,351.0,0.0
31129087,1,1,2.2417137143578562E-4,0.0,0.0
965294487554740225,1,1,2.0795220594795267E-4,0.0,0.0
2800888368,52,2,0.009235215340753363,182506.5,0.0396078431372549
790818949,1,1,2.115513471814369E-4,0.0,0.0
1102347200166797312,80,2,0.014268203135854854,272022.3476190476,0.02564102564102564
3376083604,1,1,2.1223723024700326E-4,0.0,0.0
896356018443235328,1,1,2.0795220594795267E-4,0.0,0.0
1151420836588544002,1,1,2.1706926637379923E-4,0.0,0.0
14293178,2,1,5.85254565980957E-4,1.0,0.0
2315988728,1,1,3.0933250222474107E-4,0.0,0.0
839660378904723456,3,2,5.098853072238026E-4,5021.0,0.0
61170702,3,2,5.432023580779687E-4,1886.0,0.0
3370552713,1,1,2.0795220594795267E-4,0.0,0.0
19432346,1,1,2.1869197241430145E-4,0.0,0.0
1675913107,1,1,2.2045726104572239E-4,0.0,0.0
20562637,13,1,0.002494647170749776,222.0,0.0
1095314623119716353,1,1,2.239222723786724E-4,0.0,0.0
266115514,7,1,0.0014448609350086385,33.0,0.0
559923107,2,1,4.326784612095456E-4,14.0,0.0
264787189,1,1,2.1829722799519656E-4,0.0,0.0
28031362,1,1,2.1869197241430145E-4,0.0,0.0
2706779234,9,1,0.0018163933067519061,52.0,0.0
957353638049042436,1,1,2.3235046923143288E-4,0.0,0.0
18850008,1,1,2.1374354469099605E-4,0.0,0.0
49034876,1,1,2.117264695107176E-4,0.0,0.0
1207990369578696704,1,1,2.1570365678127024E-4,0.0,0.0
375535893,1,1,4.01306523476813E-4,0.0,0.0
1053240544506339328,1,1,4.01306523476813E-4,0.0,0.0
212693825,8,1,0.0016107661191350775,56.0,0.0
2831342142,1,1,2.3196318441414982E-4,0.0,0.0
479445216,3,1,7.692026084851006E-4,3.0,0.0
50013926,1,1,2.7867449514071713E-4,0.0,0.0
876847817322622977,1,1,2.1869197241430145E-4,0.0,0.0
718353883991515136,5,1,0.0010151553227441684,5026.0,0.0
4287265097,1,1,2.3337725706107989E-4,0.0,0.0
2555435112,1,1,2.175225258031297E-4,0.0,0.0
1222318760226435072,1,1,4.01306523476813E-4,0.0,0.0
1110672996803465216,1,1,4.01306523476813E-4,0.0,0.0
862377972082380800,1,1,2.1546054080829105E-4,0.0,0.0
711382023210926081,1,1,2.0795220594795267E-4,0.0,0.0
1049650312930242560,1,1,2.2045726104572239E-4,0.0,0.0
150397339,1,1,2.1223723024700326E-4,0.0,0.0
1082336227309830146,1,1,2.1706926637379923E-4,0.0,0.0
2155004456,42,2,0.007669153724862646,60654.891666667216,0.0
307460630,1,1,2.1605396813189888E-4,0.0,0.0
4738380497,1,1,4.01306523476813E-4,0.0,0.0
777971460,1,1,4.01306523476813E-4,0.0,0.0
1704418920,1,1,2.0795220594795267E-4,0.0,0.0
234318314,1,1,2.1829722799519656E-4,0.0,0.0
229505928,4,1,8.473793103558429E-4,30.0,0.0
709781086243577856,1,1,2.4087932818602132E-4,0.0,0.0
52926073,2,1,5.85254565980957E-4,1.0,0.0
1007697375853457408,1,1,3.0933250222474107E-4,0.0,0.0
927290672553500672,32,2,0.005570034837317318,44882.75,0.004032258064516129
3160381099,1,1,2.0840075229988154E-4,0.0,0.0
2833684626,1,1,4.01306523476813E-4,0.0,0.0
1032603712445972480,1,1,4.01306523476813E-4,0.0,0.0
3136409241,1,1,2.1314329253955552E-4,0.0,0.0
890941069327835137,1,1,2.1706926637379923E-4,0.0,0.0
2577718669,1,1,2.1678278668647757E-4,0.0,0.0
523829800,1,1,2.0795220594795267E-4,0.0,0.0
1099055504859582464,1,1,2.0795220594795267E-4,0.0,0.0
584818633,1,1,2.1869197241430145E-4,0.0,0.0
752715551315755009,4,1,9.531506509892444E-4,6.0,0.0
955210728117624832,1,1,2.633454915987052E-4,0.0,0.0
892167582626717696,1,1,2.0795220594795267E-4,0.0,0.0
560068657,6,1,0.0013210467359975324,15.0,0.0
15375514,1,1,2.4801648805669314E-4,0.0,0.0
25400168,1,1,2.2535622195111023E-4,0.0,0.0
51782243,1,1,2.1374354469099605E-4,0.0,0.0
3039681,4,1,9.531506509892444E-4,6.0,0.0
518748978,1,1,2.633454915987052E-4,0.0,0.0
897442421125988353,1,1,2.2417137143578562E-4,0.0,0.0
1188161089046904832,13,2,0.0024099661424145814,34828.45,0.0
2337236772,2,2,3.6964218394156114E-4,34762.771428571425,0.0
261045020,1,1,2.0795220594795267E-4,0.0,0.0
14414133,2,1,3.98613085843502E-4,3768.0,0.0
2422389768,1,1,2.3408103029122772E-4,0.0,0.0
1147958780858179584,1,1,2.1706926637379923E-4,0.0,0.0
4887295569,1,1,2.1706926637379923E-4,0.0,0.0
15256416,1,1,2.115513471814369E-4,0.0,0.0
955539234617790465,1,1,2.0795220594795267E-4,0.0,0.0
36028398,22,3,0.0033337887060150393,15398.233333333323,0.11904761904761904
1077371659529740288,4,3,5.976122290025402E-4,2795.777777777736,0.6666666666666666
393650551,1,1,2.186005420608613E-4,0.0,0.0
1060633770531921921,13,1,0.0026086830335265375,78.0,0.0
1069064749558706176,1,1,2.315083303960648E-4,0.0,0.0
970298456110698498,5,1,8.844085297454603E-4,2515.0,0.5833333333333334
828527846,6,2,9.649077227441619E-4,87163.0,0.03333333333333333
1014311791369773056,2,0,4.1706157366768864E-4,0.0,0.0
47615797,1,1,2.1706926637379923E-4,0.0,0.0
8315402,4,1,8.818790384103447E-4,12.0,0.0
162803744,2,1,4.491200789539693E-4,8.0,0.0
5654932,4,2,6.646103819659501E-4,146.5,0.0
3382138047,2,2,3.409809290077515E-4,94.6666666666664,0.0
1018818626022002691,1,1,2.1706926637379923E-4,0.0,0.0
251261409,10,1,0.0019499773995940663,11286.0,0.0
1073576321241018370,1,1,2.2667942779012237E-4,0.0,0.0
396622827,1,1,2.0795220594795267E-4,0.0,0.0
771766979673853952,10,1,0.0019385005356197524,11286.0,0.0
939297516,1,1,2.2559119126162392E-4,0.0,0.0
57247312,1,1,2.182991267804784E-4,0.0,0.0
1005583452173987841,9,3,0.0013401098842669784,2928.4777777777344,0.5
472504319,1,1,2.1223723024700326E-4,0.0,0.0
125972550,1,1,2.186005420608613E-4,0.0,0.0
1045325664709009408,6,2,9.741562564435439E-4,15577.966666666603,0.0
957133875360116737,2,2,3.379049980636572E-4,2312.6666666666665,0.0
490196960,1,1,2.184192190054348E-4,0.0,0.0
3131125000,1,1,2.1374354469099605E-4,0.0,0.0
144867248,3,2,5.055749458734918E-4,6844.333333333334,0.0
287505023,3,1,5.651819428871794E-4,5024.0,0.0
474054440,1,1,2.1605396813189888E-4,0.0,0.0
2669604139,1,1,2.1869197241430145E-4,0.0,0.0
1373510713,1,1,2.0795220594795267E-4,0.0,0.0
20988856,1,1,2.2535622195111023E-4,0.0,0.0
50297008,1,1,2.0795220594795267E-4,0.0,0.0
1175024590810210304,1,1,2.0795220594795267E-4,0.0,0.0
3155591943,1,1,2.1869197241430145E-4,0.0,0.0
899968012584980480,1,1,2.2417137143578562E-4,0.0,0.0
1191439896835178497,1,1,2.1546054080829105E-4,0.0,0.0
242765117,1,1,2.2417137143578562E-4,0.0,0.0
99781015,4,1,8.665764672837339E-4,15.0,0.0
1110894994062225411,1,1,2.446315280414109E-4,0.0,0.0
1222516456014872578,1,1,2.1223723024700326E-4,0.0,0.0
23273932,12,2,0.002007679590742132,54891.344047618564,0.0
783036643754188801,2,1,3.973527694491774E-4,1258.0,0.0
35216825,1,1,2.0795220594795267E-4,0.0,0.0
991130081257902080,1,1,4.01306523476813E-4,0.0,0.0
879030159415795713,1,1,4.01306523476813E-4,0.0,0.0
2353168952,1,1,2.184192190054348E-4,0.0,0.0
490204452,1,1,2.1546054080829105E-4,0.0,0.0
1005380774235918336,1,1,2.0795220594795267E-4,0.0,0.0
49314861,1,1,4.01306523476813E-4,0.0,0.0
2935654671,1,1,4.01306523476813E-4,0.0,0.0
17793117,1,1,2.1605396813189888E-4,0.0,0.0
1193253792025694209,2,2,3.5230469542147947E-4,264.8333333333333,0.0
2784268634,3,2,5.050305675773716E-4,2997.0,0.0
1675563421,1,1,4.01306523476813E-4,0.0,0.0
15525413,1,1,4.01306523476813E-4,0.0,0.0
727503477966950401,2,1,3.6598801260375255E-4,100878.0,0.0
1092856705103220737,1,1,2.0840075229988154E-4,0.0,0.0
14568965,1,1,2.1869197241430145E-4,0.0,0.0
