id,degree,coreness,pageRank,clustering,component
142533576,616,3,0.006813265303092076,5.279273571956499E-6,0
138020294,1,1,1.3349008530306817E-5,0.0,0
16144221,2610,4,0.028776385850744383,2.349662015804414E-6,0
1097192730277613568,1,1,1.3318942108326377E-5,0.0,0
2862721076,1,1,1.3318942108326377E-5,0.0,0
21032566,125,7,0.001033194041467146,0.00232258064516129,0
1242202860823216128,1,1,1.0942991842099894E-5,0.0,0
365251227,915,2,0.01072111194943635,1.0761559708720451E-5,0
359535344,1,1,1.3907725338734626E-5,0.0,0
56460024,52,3,5.048911403958755E-4,7.541478129713424E-4,0
1004929096038707203,1,1,1.2172987421941785E-5,0.0,0
20548283,1079,4,0.012572573102600227,0.0,0
257559765,1,1,1.3853002116849911E-5,0.0,0
592730371,79,2,8.835170469487928E-4,0.0,0
883634756,1,1,1.3442550406513787E-5,0.0,0
27237267,5,1,6.40807549718132E-5,0.0,0
146409011,1,1,1.4838837433710526E-5,0.0,0
595945913,1489,4,0.015549020278693058,0.0,0
714680341,1,1,1.2823690890748436E-5,0.0,0
741270678591143938,194,5,0.001847110345292061,2.937877250146894E-4,0
72942040,1,1,1.2013404264909058E-5,0.0,0
18708396,271,7,0.002488347956357886,6.560065600656007E-4,0
2670435529,1,1,1.1724432228846862E-5,0.0,0
134976379,89,2,0.0010360050049194871,0.0,0
2466549918,1,1,1.3842471753821051E-5,0.0,0
24384295,17,2,1.9431970742928446E-4,0.022058823529411766,0
4876869693,1,1,1.3635180831655623E-5,0.0,0
2473880738,12,1,1.393034424178709E-4,0.19090909090909092,0
136643986,1,1,1.3793553791783471E-5,0.0,0
765950436662775810,1,1,1.3907725338734626E-5,0.0,0
1026753348744237057,80,5,6.720407677672031E-4,0.025478740668614087,0
1187136625,1,1,1.1057756763334737E-5,0.0,0
1316331686,27,1,3.2746476710063103E-4,0.0,0
66126175,1,1,1.4258022128873906E-5,0.0,0
1115874631,326,3,0.0034605451942794335,7.550731477111845E-5,0
1052392478,1,1,1.2958183392421712E-5,0.0,0
273681928,1,1,1.0942991842099894E-5,0.0,0
138974182,642,2,0.007528032274280927,0.0,0
902561922075181056,1,1,1.3919079735715677E-5,0.0,0
1215736087810674689,1013,8,0.009444643144344797,7.998782624303033E-5,0
1217116360863559686,1,1,1.1846377196794993E-5,0.0,0
1105949498361217024,4,1,5.3286016034354316E-5,0.0,0
108332005,1,1,1.5223854554831774E-5,0.0,0
1471108394,1,1,1.2823690890748436E-5,0.0,0
945775983122092032,837,8,0.0066048703274631726,0.0034123141277254106,0
1220680430631841792,4,4,3.0154127880068137E-5,0.16666666666666666,0
566810805,81,8,6.620879947337452E-4,0.0023148148148148147,0
477864155,217,8,0.001630043083314688,0.0017707799965864482,0
16881384,74,8,5.39689142305246E-4,0.035578386605783864,0
1222990700536426496,841,5,0.008055968149165817,9.908838684106222E-6,0
484383350,1,1,1.2065879353137683E-5,0.0,0
947635931590287361,82,4,7.465835207087424E-4,0.0,0
994241068794294273,1,1,1.1660791811966609E-5,0.0,0
900754094490570753,3,1,3.2548869249438455E-5,1.5,0
739487461592707072,4,2,3.62204566758213E-5,0.08333333333333333,0
747380247444791296,178,6,0.0015057766609130586,1.9043991620643687E-4,0
225572203,1,1,1.1599467882880035E-5,0.0,0
134804229,203,8,0.0014391519550635598,0.004194508120762815,0
80862758,29,2,3.4670584856503486E-4,0.0,0
1056390234,1,1,1.411280651853125E-5,0.0,0
16364095,667,4,0.006708666287477927,0.0,0
1045904376,2,2,2.1561989007800792E-5,0.0,0
