id,degree,coreness,pageRank,clustering,component
2155004456,51,3,0.0036501125452486345,0.001176470588235294,0
348058185,1,1,8.784328678226519E-5,0.0,0
17748144,7,2,5.661076101468164E-4,0.0,0
4885405884,1,1,9.5715464680578E-5,0.0,0
1188457338774212608,12,2,9.340570346869458E-4,0.0,0
2404568288,1,1,9.314737229347547E-5,0.0,0
52504532,1,1,1.0780797113632242E-4,0.0,0
553991829,2,1,1.9091674026888882E-4,0.0,0
102855741,12,1,0.0010169981062983257,0.0,0
230927249,25,2,0.0019938581177849266,0.0,0
61006141,1,1,9.48549308702982E-5,0.0,0
1101968098293399561,34,2,0.002444059147365654,0.0,0
764261361044037632,1,1,8.812675664942094E-5,0.0,0
326229600,16,2,0.001112535810070825,0.17142857142857143,0
714480767120838656,2,2,1.5159244209005245E-4,1.0,0
4374719908,178,2,0.013712513503883793,0.011556240369799691,0
592730371,79,1,0.006475366845047646,0.0,0
883634756,1,1,9.68534828296854E-5,0.0,0
2241288482,66,3,0.0042324350520899804,0.03774038461538461,0
1042013501269663744,2,2,1.3583384173818707E-4,0.5,0
859836939201126406,25,3,0.0016006065966511786,0.008333333333333333,0
18708396,271,3,0.019491966918325897,3.1433647669810034E-4,0
2670435529,1,1,8.813887880327744E-5,0.0,0
1044491097660174336,65,1,0.005362389174815798,0.0,0
4816845976,1,1,9.729319043702198E-5,0.0,0
1019082963349368832,90,3,0.006035721844761152,0.02643003064351379,0
1196432627353432067,1,1,8.394613016144983E-5,0.0,0
1221102537773895681,135,2,0.010377570508347443,0.0,0
390968545,1,1,9.241533876640736E-5,0.0,0
1164940374374330368,42,2,0.003236902702677237,0.0,0
1073605987465134080,1,1,9.260685991342312E-5,0.0,0
1225779630,489,3,0.038384391604017874,4.190552817727714E-6,0
745605624,1,1,9.382739572520336E-5,0.0,0
859357874056822784,29,2,0.0022761819080240327,0.003694581280788177,0
1030028049679572992,1,1,9.370383630377316E-5,0.0,0
454232867,115,3,0.00842791139597097,2.288329519450801E-4,0
1160396485030305792,1,1,8.930789129862847E-5,0.0,0
1316331686,27,1,0.002264798967504192,0.0,0
66126175,1,1,9.846324369629781E-5,0.0,0
1134461659328765953,54,3,0.003208615260147434,0.011879804332634521,0
186116284,5,2,3.0935092904392985E-4,0.1,0
1107002015316692992,5,3,3.1278404028204867E-4,0.0,0
1117882918049865730,4,2,2.4305038942211467E-4,0.16666666666666666,0
309791785,2,1,1.6012935238467223E-4,0.0,0
634168631,9,2,6.271007547336322E-4,0.0,0
917440252284940289,97,2,0.0077514848793134115,0.0,0
963152910346522624,1,1,9.507616356739022E-5,0.0,0
4126323552,1,1,9.914065528259362E-5,0.0,0
35203319,77,2,0.005552019170665712,0.028771929824561403,0
870125456837750788,1,1,8.825449913671879E-5,0.0,0
1115874631,76,2,0.005763731787620176,8.771929824561404E-4,0
1052392478,1,1,9.152329128964961E-5,0.0,0
65336280,8,1,6.457442545108889E-4,0.30952380952380953,0
726133104251928576,1,1,9.55520640097021E-5,0.0,0
3817328187,104,3,0.006844061146291648,0.0018670649738610904,0
1155340404591681537,1,1,8.290548247311285E-5,0.0,0
53026961,1,1,9.250086635485274E-5,0.0,0
3026416094,5,2,3.625104693369736E-4,0.75,0
353996180,1,1,8.853558659509587E-5,0.0,0
358926038,2,2,1.4846433796229878E-4,1.5,0
966612436978581504,15,2,0.0010580501628400865,0.014285714285714285,0
43077446,6,1,5.140078705701259E-4,0.0,0
50282586,1,1,9.974483265699676E-5,0.0,0
477864155,155,3,0.010435313999072991,0.0013405948889819858,0
1220680430631841792,1,1,8.419580510612135E-5,0.0,0
244149321,2,2,1.5523667865838448E-4,0.0,0
1227512090178572295,7,2,5.016422551683775E-4,0.023809523809523808,0
1145634213233942528,3,2,2.383399523860692E-4,0.0,0
1222766494280339456,1,1,8.61906750253912E-5,0.0,0
989895714825269248,1,1,9.729319043702198E-5,0.0,0
3222152657,11,2,8.140649318272461E-4,0.0,0
991044777335513088,2,2,1.4691295864873385E-4,0.5,0
59088968,12,3,7.370879503595435E-4,0.22727272727272727,0
1113009401797971968,1,1,7.913413062880393E-5,0.0,0
36327407,4,2,2.8276363149299516E-4,0.25,0
170616732,3,2,2.250289083113665E-4,0.3333333333333333,0
3305925577,4,2,3.072623330175501E-4,0.16666666666666666,0
20247015,71,3,0.00504389268634152,4.0241448692152917E-4,0
2174312239,1,1,8.73878174582392E-5,0.0,0
