id,degree,coreness,pageRank,clustering,component
2155004456,46,2,0.01056070705492091,0.0,0
348058185,1,1,2.729938392667216E-4,0.0,0
17748144,7,1,0.0017805709953158042,0.0,0
4885405884,1,1,2.9406860955896665E-4,0.0,0
1100563755178573825,1,1,2.729938392667216E-4,0.0,0
1146021318082609152,66,1,0.015610163187588278,0.031009615384615385,0
374842344,1,1,2.787702932187053E-4,0.0,0
592730371,79,1,0.018699641651616226,0.0,0
883634756,1,1,2.792299850192725E-4,0.0,0
2241288482,8,2,0.0018779168297089201,0.03571428571428571,0
1042013501269663744,1,1,2.7691628934993376E-4,0.0,0
18708396,264,3,0.058263861357434304,2.1603871413757345E-4,0
2670435529,1,1,2.653352240765647E-4,0.0,0
1019082963349368832,74,2,0.015697501531698882,0.031012176560121764,0
1196432627353432067,1,1,2.5777063378778695E-4,0.0,0
5988062,85,1,0.020236872919628963,0.0,0
202709401,1,1,2.8041241935030997E-4,0.0,0
859357874056822784,29,2,0.006829215368077999,0.0012315270935960591,0
1030028049679572992,1,1,2.7777529795546923E-4,0.0,0
35013035,29,2,0.006620273934093087,0.0,0
78139923,1,1,2.718392715825268E-4,0.0,0
30257015,1,1,2.5777063378778695E-4,0.0,0
2800888368,53,2,0.011989241167700263,0.038838612368024134,0
826564332,1,1,2.69979632023169E-4,0.0,0
186116284,2,2,4.491786305521138E-4,1.0,0
1117882918049865730,2,2,4.491786305521138E-4,1.0,0
1134461659328765953,32,2,0.0068082191792444135,0.0020161290322580645,0
917440252284940289,97,2,0.022795148833885844,0.0,0
963152910346522624,1,1,2.777392174903592E-4,0.0,0
3111016298,4,1,9.796308553760946E-4,0.0,0
854982762,1,1,2.857790945166949E-4,0.0,0
35203319,45,2,0.009788737399310219,0.04704016913319239,0
870125456837750788,1,1,2.624607080842872E-4,0.0,0
4374719908,74,2,0.017141061815780508,0.02758751902587519,0
53026961,1,1,2.745780222463285E-4,0.0,0
4422399434,1,1,2.5777063378778695E-4,0.0,0
1180735073701679104,1,1,2.5777063378778695E-4,0.0,0
74760102,1,1,2.5777063378778695E-4,0.0,0
831212959112114176,2,2,4.45687095953179E-4,0.5,0
1175499537743589377,1,1,2.5777063378778695E-4,0.0,0
897586754651344897,1,1,2.5777063378778695E-4,0.0,0
533819133,1,1,2.5777063378778695E-4,0.0,0
42224694,1,1,2.5777063378778695E-4,0.0,0
