id,degree,coreness,pageRank,betweeness,clustering
20247015,81,4,0.003420488785299047,1133759.741110125,7.716049382716049E-4
14536077,2,1,1.0382555281483085E-4,13172.0,0.0
1129412194779766784,21,1,0.0011079524727915986,151242.0,0.0
797394060331847680,2,1,9.569896943361324E-5,157536.0,0.0
5988062,85,1,0.00450873635351284,549822.0,0.0
397954928,1,1,6.262977778932081E-5,0.0,0.0
1221102537773895681,137,3,0.0067452114636875555,873133.8511422726,0.0
834231437457027075,1,1,5.9279180396615566E-5,0.0,0.0
928775251168657408,272,4,0.011556700049304567,4300292.793931227,9.4964184935967E-4
143593029,18,4,6.78994429323591E-4,171174.74036240223,0.06209150326797386
317377922,67,4,0.0025652065536082313,1013954.2126507036,0.010628674807779286
244085908,1,1,4.985105497241561E-5,0.0,0.0
65336280,8,1,4.117259028012852E-4,32925.0,0.30952380952380953
192156775,1,1,6.10715823346264E-5,0.0,0.0
1137797617,43,3,0.001807142414543417,646088.0547350744,5.537098560354374E-4
788184689576071169,1,1,5.305303988989797E-5,0.0,0.0
17705177,3,1,1.7010319275817117E-4,26340.0,0.0
369315889,2,1,1.25336591662386E-4,6587.0,0.0
331550028,36,4,0.0013128774471610905,388351.1598948003,0.02142857142857143
726529551283707904,1,1,4.8300612770299476E-5,0.0,0.0
1115874631,87,2,0.0042249312880683,866615.9355404199,6.682705159048383E-4
14081445,1,1,5.8697297530575275E-5,0.0,0.0
122687626,4,1,2.1706180030160347E-4,26341.0,0.0
928277645711822852,1,1,6.344397103895164E-5,0.0,0.0
1225779630,489,3,0.02451654949257602,3469899.55296518,1.2571658453183144E-5
1656591240,1,1,6.007251436919832E-5,0.0,0.0
1152026371,3,1,2.2016104112511972E-4,3.0,0.0
35854337,1,1,7.9823349471493E-5,0.0,0.0
18708396,271,4,0.012349287651534488,3398924.6576037034,3.2800328003280033E-4
915336849756848128,1,1,5.609066341906722E-5,0.0,0.0
1181693492441030658,3,1,2.2016104112511972E-4,3.0,0.0
1071810447412588546,1,1,7.9823349471493E-5,0.0,0.0
722950850,38,1,0.0020620932440789715,703.0,0.0
138547566,1,1,6.366604944558208E-5,0.0,0.0
4374719908,178,2,0.008797317293489097,1426535.0602347576,0.011556240369799691
111523751,1,1,5.940098610617159E-5,0.0,0.0
477864155,197,4,0.008135447504884135,4228486.045749332,0.0013985289547290998
860827002,14,3,5.492266479383788E-4,207280.45122594642,0.04395604395604396
992831582749757443,2,2,9.582338187257206E-5,19318.360030676726,0.0
1129087959339327488,8,2,3.790723801754147E-4,78987.22415193215,0.0
15862891,23,1,0.0012726937285273206,253.0,0.0
26733047,1,1,6.456925255262051E-5,0.0,0.0
1167533406164520960,1,1,6.366604944558208E-5,0.0,0.0
449974837,19,2,9.168036320701082E-4,104927.72804623026,0.0
49698441,1,1,5.835692164767211E-5,0.0,0.0
83638901,70,2,0.003563592463680336,542904.3904390079,0.0
1062980998541889536,1,1,6.073651571058994E-5,0.0,0.0
1179778978372030464,5,2,2.1828620301953837E-4,47013.71889946696,0.75
3226221743,1,1,6.007251436919832E-5,0.0,0.0
935192746675130368,2,1,1.6753440675500972E-4,1.0,0.0
1227623043612188673,1,1,8.859445519984468E-5,0.0,0.0
49616273,79,2,0.0038455487020450587,566718.1026525463,0.0
92721492,2,2,1.0191242758022745E-4,14259.892399607847,0.0
945775983122092032,135,4,0.005618359196405207,1423045.5498834255,0.017169790147009315
885957619919200256,6,4,2.2483083998250732E-4,102414.51307060312,0.1
8835382,47,2,0.0021426126894348208,321101.59003702435,0.0
23087456,1,1,5.6134694659948983E-5,0.0,0.0
3817328187,105,4,0.004272719969284157,1406426.003831102,0.0022893772893772895
1031466633154326528,1,1,5.1911043499018635E-5,0.0,0.0
888281389304471553,12,3,5.185274248242714E-4,53123.03882629936,0.0
24981827,1,1,5.407686378010657E-5,0.0,0.0
134804229,27,4,0.0011313151765414088,137415.52388555126,0.002849002849002849
564725304,6,4,2.251774018521437E-4,73760.97944228971,0.13333333333333333
757859220,19,1,0.0010096002607876795,118413.0,0.0
1040328445341954050,1,1,6.262070455673752E-5,0.0,0.0
852787295316918276,108,2,0.005617886964366978,784661.7229691641,0.0
1189950713067118592,1,1,6.171410430369361E-5,0.0,0.0
569238628,17,1,9.569339223066597E-4,136.0,0.0
735645005079928832,1,1,6.537682238950198E-5,0.0,0.0
212693825,10,1,5.671070608715308E-4,81.0,0.0
865491913176096768,1,1,6.569130458638083E-5,0.0,0.0
28176226,2,2,9.46239914169151E-5,31314.22314678318,0.0
1019396264,1,1,6.262977778932081E-5,0.0,0.0
17464301,1,1,1.1490777238489971E-4,0.0,0.0
1143588853665751040,1,1,1.1490777238489971E-4,0.0,0.0
947193712324567041,7,1,4.306675786055599E-4,21.0,0.0
1196384009087000576,1,1,6.97992286390911E-5,0.0,0.0
3229908828,1,1,5.609066341906722E-5,0.0,0.0
2707396332,1,1,5.242942029155668E-5,0.0,0.0
1156038610136600582,167,2,0.008227574392972925,1281433.6437371871,0.012340270171595473
977679271656267776,1,1,5.9280228561489256E-5,0.0,0.0
38220884,1,1,5.8697297530575275E-5,0.0,0.0
813345856275574784,11,1,5.993373342234171E-4,65825.0,0.0
1017202254816923649,1,1,6.375412260876013E-5,0.0,0.0
48637571,3,1,2.052803385179159E-4,5.0,0.0
34044953,2,1,1.411093301288875E-4,3.0,0.0
117701249,4,2,2.1313772223605058E-4,13173.0,0.16666666666666666
870266042412564481,1,1,6.252719348278477E-5,0.0,0.0
1194002291465936896,2,2,9.179662759890625E-5,29398.76472253036,0.0
1074186848069713920,10,1,5.27130073801767E-4,49.0,0.2361111111111111
792270532565671936,2,1,1.6753440675500972E-4,1.0,0.0
192194084,1,1,8.859445519984468E-5,0.0,0.0
947647384342863873,38,3,0.0016490561087519123,283000.33921413583,0.001422475106685633
80924518,1,1,5.4210633904216923E-5,0.0,0.0
1198202594641895424,2,2,1.0138329596598672E-4,200819.96409944707,1.0
597808299,5,1,3.254143098653398E-4,10.0,0.0
1000714428990533632,1,1,7.280646488881166E-5,0.0,0.0
291831562,16,2,7.531209130278392E-4,105226.0,0.17142857142857143
746117593539321858,1,1,5.73175493437445E-5,0.0,0.0
1217173996908793858,16,3,6.26276683983242E-4,144880.45659056705,0.2
1030590531728945152,1,1,5.0570552623083835E-5,0.0,0.0
1146021318082609152,138,2,0.007136551954805325,882617.009694798,0.014652211249463289
123594433,1,1,6.140817974864876E-5,0.0,0.0
1210659795088355330,1,1,6.007251436919832E-5,0.0,0.0
2822407526,79,4,0.003341305325488796,740454.6817457451,0.030636030636030636
2283962508,1,1,5.3266485985999986E-5,0.0,0.0
896356018443235328,1,1,5.609066341906722E-5,0.0,0.0
1151420836588544002,1,1,6.171410430369361E-5,0.0,0.0
1166817727673184261,22,4,8.237178263281303E-4,130071.58797617086,0.10238095238095238
1056267517662904321,8,4,2.990458879566731E-4,317653.6531794846,0.10714285714285714
430775674,1,1,6.007251436919832E-5,0.0,0.0
66643970,110,3,0.004707246261062748,1347965.7750931953,1.6680567139282736E-4
1227369499852247040,2,2,8.755008853283226E-5,4390.5743905675035,0.0
4877835874,26,1,0.0014305736316376516,325.0,0.0
1355359824,1,1,6.430523933671698E-5,0.0,0.0
1013553783438299136,1,1,5.3443777415066976E-5,0.0,0.0
2321294030,1,1,1.1490777238489971E-4,0.0,0.0
269936066,1,1,1.1490777238489971E-4,0.0,0.0
2891335724,6,2,2.737052141509686E-4,29185.2574622091,0.03333333333333333
173591614,1,1,5.607444195859323E-5,0.0,0.0
3370552713,1,1,5.609066341906722E-5,0.0,0.0
1158566855159832576,1,1,6.007251436919832E-5,0.0,0.0
2317814605,1,1,5.3443777415066976E-5,0.0,0.0
1230544369524072449,1,1,5.269782298567424E-5,0.0,0.0
553902373,1,1,5.940098610617159E-5,0.0,0.0
186116284,10,3,4.0494470624746276E-4,126934.3960039896,0.044444444444444446
2755794987,1,1,5.1701386844313356E-5,0.0,0.0
2721904547,11,4,3.967219275544651E-4,347370.91359335347,0.17272727272727273
136759973,12,2,5.553110463546271E-4,137538.70742129025,0.0
1222234009339670531,2,2,9.899271593742809E-5,3289.0,0.0
1205979134356262912,1,1,6.007251436919832E-5,0.0,0.0
4381832833,2,0,1.1279636658440919E-4,0.0,0.0
1034101062142242817,1,1,5.3443777415066976E-5,0.0,0.0
2725865306,17,2,7.837137661588166E-4,116930.02380617024,0.12916666666666668
1297537795,1,1,5.649623617349183E-5,0.0,0.0
271871753,10,2,3.96896220197489E-4,66738.35029395433,0.022222222222222223
1117882918049865730,4,2,1.5464648054732728E-4,55147.3484702156,0.16666666666666666
18358699,5,1,3.0280893517453656E-4,22.0,0.0
344428078,1,1,6.891731256275853E-5,0.0,0.0
326229600,16,2,7.1137799570862E-4,125607.20945169083,0.17142857142857143
1049797779982348289,1,1,5.5107227896185714E-5,0.0,0.0
1019082963349368832,90,4,0.003799054552610527,876135.5420138888,0.026813074565883555
