id,degree,coreness,pageRank,betweeness,clustering
1225670343932538880,1,1,2.615169644394819E-4,0.0,0.0
82154548,1,1,2.615169644394819E-4,0.0,0.0
1129412194779766784,21,1,0.0025470718883975423,54389.0,0.0
797394060331847680,2,1,2.3739344073423076E-4,56472.0,0.0
5988062,85,1,0.01026246510615233,196098.0,0.0
397954928,1,1,1.425320223865141E-4,0.0,0.0
35013035,29,2,0.00334548224438731,96527.80555555572,0.0
793745203,1,1,1.3771408286871055E-4,0.0,0.0
122687626,4,1,5.087736544667945E-4,9497.0,0.0
928277645711822852,1,1,1.4749956015064613E-4,0.0,0.0
18708396,266,3,0.029663406085654116,1940149.0220687788,2.1279614129663782E-4
915336849756848128,1,1,1.3440377796300224E-4,0.0,0.0
1181693492441030658,3,1,5.010815683685518E-4,3.0,0.0
1071810447412588546,1,1,1.8166209646312535E-4,0.0,0.0
722950850,21,1,0.00265716300373018,210.0,0.0
138547566,1,1,1.4743858161611544E-4,0.0,0.0
992831582749757443,2,2,2.4049232618213943E-4,12853.244139194163,0.0
1129087959339327488,7,2,8.154287609494609E-4,29238.621916971897,0.0
75972047,13,1,0.001568368593732862,93854.0,0.0
769809970816659456,1,1,1.4144550404455273E-4,0.0,0.0
15862891,23,1,0.0028967276076592528,253.0,0.0
26733047,1,1,1.469425886473182E-4,0.0,0.0
1167533406164520960,1,1,1.4743858161611544E-4,0.0,0.0
1179778978372030464,5,2,5.541620827873975E-4,51738.62100122051,0.6666666666666666
35203319,61,2,0.006602901956073383,669142.9714285727,0.03615819209039548
255446492,1,1,1.3140432336676634E-4,0.0,0.0
49616273,63,2,0.007278612250311915,240105.3666666582,0.0
92721492,1,1,1.3789149126434782E-4,0.0,0.0
1056267517662904321,1,1,1.3440377796300224E-4,0.0,0.0
945775983122092032,29,2,0.0034100749628018464,75655.33333333368,0.0012315270935960591
885957619919200256,2,2,2.3455816361513205E-4,29064.75,0.0
8835382,40,2,0.004560814892033062,183878.9135531131,0.0
23087456,1,1,1.3665764545862314E-4,0.0,0.0
134804229,26,2,0.0028428523677398137,81142.31000841281,0.0
2183306017,2,2,2.2631935506495953E-4,472.938888888889,0.0
953078630,42,1,0.005037043516079095,108246.0,0.0
113992583,1,1,1.4171439283577954E-4,0.0,0.0
1168199000639463426,24,1,0.003016509909623783,276.0,0.0
1183612744861224960,1,1,1.4672559172346927E-4,0.0,0.0
487118986,75,2,0.008841342840045393,167244.56666666784,0.0
703089543,1,1,1.3997978261177433E-4,0.0,0.0
917440252284940289,97,2,0.011514880757322467,704325.9642857155,0.0
1038011784580542464,1,1,1.4075199126048943E-4,0.0,0.0
564725304,1,1,1.325778569796782E-4,0.0,0.0
1048504060872220677,1,1,1.4743858161611544E-4,0.0,0.0
852787295316918276,108,1,0.012913685994863417,280174.0,0.0
1189950713067118592,1,1,1.4150308541407972E-4,0.0,0.0
212693825,9,1,0.0011700560115745222,68.0,0.0
865491913176096768,1,1,1.5027535427567177E-4,0.0,0.0
1108155306087862272,3,2,3.502543671972863E-4,2376.0,0.3333333333333333
1097608224834899968,3,2,3.502543671972863E-4,2376.0,0.3333333333333333
856839231230095361,100,2,0.011776616571360154,432786.72930403345,0.0
1131842688280551424,1,1,1.399217322793977E-4,0.0,0.0
447370939,3,1,5.010815683685518E-4,3.0,0.0
421268311,1,1,1.8166209646312535E-4,0.0,0.0
1019396264,1,1,1.425320223865141E-4,0.0,0.0
17464301,1,1,2.615169644394819E-4,0.0,0.0
1143588853665751040,1,1,2.615169644394819E-4,0.0,0.0
947193712324567041,7,1,9.802107762266915E-4,21.0,0.0
1196384009087000576,1,1,1.5884641989845206E-4,0.0,0.0
3229908828,1,1,1.3440377796300224E-4,0.0,0.0
813345856275574784,11,1,0.0014593399840848315,55.0,0.0
1017202254816923649,1,1,1.5262396265354112E-4,0.0,0.0
48637571,3,1,4.67217053260021E-4,5.0,0.0
34044953,2,1,3.2115600094065366E-4,3.0,0.0
1074186848069713920,10,1,0.0012459509838366385,28.0,0.2361111111111111
792270532565671936,2,1,3.812992664040169E-4,1.0,0.0
192194084,1,1,2.0162581345721452E-4,0.0,0.0
597808299,5,1,7.406461722976217E-4,10.0,0.0
1000714428990533632,1,1,1.6569112286785408E-4,0.0,0.0
50257835,29,1,0.003548203662594318,66150.0,0.0
962734832118726656,1,1,1.4369682064706098E-4,0.0,0.0
291831562,13,1,0.0015946689093137853,65.0,0.17424242424242425
746117593539321858,1,1,1.4363181596318205E-4,0.0,0.0
1217173996908793858,12,2,0.001168747819174852,17288.500000000022,0.3090909090909091
1030590531728945152,1,1,1.2218693701023463E-4,0.0,0.0
22679914,3,1,5.010815683685518E-4,3.0,0.0
935826624,1,1,1.8166209646312535E-4,0.0,0.0
859357874056822784,29,2,0.00345796942585269,66057.0,0.0012315270935960591
732577100956229632,1,1,1.4086207123165462E-4,0.0,0.0
1146021318082609152,67,1,0.008033258009766526,150048.0,0.030536130536130537
123594433,1,1,1.415210008487539E-4,0.0,0.0
896356018443235328,1,1,1.3440377796300224E-4,0.0,0.0
1151420836588544002,1,1,1.4150308541407972E-4,0.0,0.0
839660378904723456,4,2,4.467346181088901E-4,11865.0,0.0
61170702,3,2,3.5573327670591654E-4,3563.0,0.0
2321294030,1,1,2.615169644394819E-4,0.0,0.0
269936066,1,1,2.615169644394819E-4,0.0,0.0
36327407,4,2,4.560843227581424E-4,11864.0,0.16666666666666666
822416571125661696,4,2,4.687298603497363E-4,21332.0,0.0
3370552713,1,1,1.3440377796300224E-4,0.0,0.0
592730371,79,1,0.009483014582886527,370430.0,0.0
19432346,1,1,1.4192841615017878E-4,0.0,0.0
62147616,3,1,5.010815683685518E-4,3.0,0.0
41385012,1,1,1.8166209646312535E-4,0.0,0.0
49034876,1,1,1.3665764545862314E-4,0.0,0.0
147921260,1,1,1.415210008487539E-4,0.0,0.0
1207990369578696704,1,1,1.399217322793977E-4,0.0,0.0
375535893,1,1,2.615169644394819E-4,0.0,0.0
1053240544506339328,1,1,2.615169644394819E-4,0.0,0.0
2831342142,1,1,1.5027535427567177E-4,0.0,0.0
876847817322622977,1,1,1.4192841615017878E-4,0.0,0.0
488521487,1,1,1.4743858161611544E-4,0.0,0.0
718353883991515136,5,1,6.594770348423437E-4,9498.0,0.0
4287265097,1,1,1.518444340455872E-4,0.0,0.0
711382023210926081,1,1,1.3440377796300224E-4,0.0,0.0
326229600,15,2,0.0016388841426449017,26102.499999999996,0.17582417582417584
1049797779982348289,1,1,1.322064770882658E-4,0.0,0.0
1082336227309830146,1,1,1.4150308541407972E-4,0.0,0.0
2155004456,47,2,0.005462822239325626,210562.32323395548,0.0
307460630,1,1,1.3849597866314624E-4,0.0,0.0
4738380497,1,1,2.615169644394819E-4,0.0,0.0
777971460,1,1,2.615169644394819E-4,0.0,0.0
1704418920,1,1,1.3440377796300224E-4,0.0,0.0
343026348,75,1,0.009048508290536371,2628.0,0.027212143650499815
234318314,1,1,1.4218592708492345E-4,0.0,0.0
52926073,2,1,3.812992664040169E-4,1.0,0.0
1007697375853457408,1,1,2.0162581345721452E-4,0.0,0.0
927290672553500672,32,2,0.0035381815855021486,337446.5896825379,0.004032258064516129
3160381099,1,1,1.3341182699606703E-4,0.0,0.0
2833684626,1,1,2.615169644394819E-4,0.0,0.0
1032603712445972480,1,1,2.615169644394819E-4,0.0,0.0
