id,degree,coreness,pageRank,clustering,component
16144221,2177,4,0.042941741504763584,2.5331676078791644E-6,0
1097192730277613568,1,1,2.377367419185971E-5,0.0,0
2862721076,1,1,2.377367419185971E-5,0.0,0
1132504623108038657,1,1,2.377367419185971E-5,0.0,0
354652851,1,1,2.377367419185971E-5,0.0,0
365251227,915,2,0.019160632812758475,1.0761559708720451E-5,0
359535344,1,1,2.4807354903354245E-5,0.0,0
56460024,37,2,7.228738018913373E-4,0.0015015015015015015,0
1004929096038707203,1,1,2.358190181673362E-5,0.0,0
1101968098293399561,50,3,8.625352134133463E-4,0.0,0
764261361044037632,1,1,2.163566926171151E-5,0.0,0
20548283,1075,4,0.022423030852211034,0.0,0
257559765,1,1,2.4739572324417833E-5,0.0,0
592730371,79,2,0.0016561127429693943,0.0,0
883634756,1,1,2.482447099902278E-5,0.0,0
595945913,1402,4,0.026150432566945145,0.0,0
714680341,1,1,2.2862402910882635E-5,0.0,0
471505305,1,1,2.377367419185971E-5,0.0,0
18708396,271,5,0.004750077380220016,6.560065600656007E-4,0
2670435529,1,1,2.1868977219641807E-5,0.0,0
1019082963349368832,93,5,0.001473764903708361,0.026278069756330624,0
1196432627353432067,1,1,2.0436629786023532E-5,0.0,0
1162049604243738624,1,1,2.161519349888242E-5,0.0,0
1580606461,6,2,1.0352756480330238E-4,0.03333333333333333,0
24384295,17,2,3.4634156036536447E-4,0.022058823529411766,0
4876869693,1,1,2.4286761726631103E-5,0.0,0
487118986,253,3,0.004809288186737384,0.0,0
869227928390950912,1,1,2.315134750136778E-5,0.0,0
765950436662775810,1,1,2.4807354903354245E-5,0.0,0
1316331686,27,1,5.858332815970608E-4,0.0,0
66126175,1,1,2.5449987149834368E-5,0.0,0
1115874631,324,3,0.00627916571650168,7.644383289378129E-5,0
1052392478,1,1,2.3465171219473227E-5,0.0,0
87775422,27,3,4.998111876393916E-4,0.004273504273504274,0
129729820,1,1,2.2720411796494225E-5,0.0,0
1252313960,9,2,1.616548370873272E-4,0.0,0
1196111638610530306,1,1,2.2234135755323203E-5,0.0,0
1471108394,1,1,2.2862402910882635E-5,0.0,0
477864155,215,5,0.0031796146740676037,0.0016300804173005868,0
1220680430631841792,2,2,3.204668995386032E-5,0.5,0
16881384,21,4,3.091041174223681E-4,0.11052631578947368,0
634168631,10,3,1.5550114035272695E-4,0.0,0
1222766494280339456,2,2,3.5594344833601586E-5,0.5,0
4592846553,4,2,7.248455331001791E-5,0.8333333333333334,0
80862758,29,2,6.177821714247019E-4,0.0,0
1056390234,1,1,2.5118401103686427E-5,0.0,0
16364095,665,4,0.012005045891185822,0.0,0
1045904376,2,2,3.861229380449164E-5,0.0,0
42326911,1916,4,0.036569993889159005,0.0,0
862395778765131777,1,1,2.377367419185971E-5,0.0,0
1092312916580356096,1,1,2.377367419185971E-5,0.0,0
995685599611969538,1,1,2.4807354903354245E-5,0.0,0
858354369141583872,37,3,6.784769684900444E-4,7.507507507507507E-4,0
1008495573668847616,1,1,2.2576347989314592E-5,0.0,0
1225779630,495,5,0.009666203329367863,2.04473888684415E-5,0
1199772084102033410,4,3,6.357062547105413E-5,0.5833333333333334,0
895590626867068929,51,4,7.997756966457415E-4,0.005098039215686275,0
927290672553500672,32,3,5.301524033169689E-4,0.008064516129032258,0
2241288482,111,5,0.001644946955566527,0.02427022518765638,0
1637252214,17,3,2.805512628885703E-4,0.0,0
1139978347549581312,1,1,2.099811592494703E-5,0.0,0
