id,degree,coreness,pageRank,clustering,component
16144221,2604,4,0.04176423772683476,2.360504510629057E-6,0
1097192730277613568,1,1,1.930944956152022E-5,0.0,0
2862721076,1,1,1.930944956152022E-5,0.0,0
365251227,915,2,0.015488703355054487,1.0761559708720451E-5,0
359535344,1,1,2.0065637052257048E-5,0.0,0
56460024,45,2,6.855913122794637E-4,0.00101010101010101,0
1004929096038707203,1,1,1.859754603828458E-5,0.0,0
20548283,1077,4,0.01816008425493516,0.0,0
257559765,1,1,2.0010590325300768E-5,0.0,0
592730371,79,2,0.0013289964131178828,0.0,0
883634756,1,1,1.9972239933075813E-5,0.0,0
27237267,5,1,9.253369603699086E-5,0.0,0
146409011,1,1,2.1404651899210158E-5,0.0,0
595945913,1487,4,0.02249216191684356,0.0,0
714680341,1,1,1.8534125288721593E-5,0.0,0
741270678591143938,47,2,7.676440899589935E-4,0.0,0
72942040,1,1,1.9535741554530348E-5,0.0,0
18708396,271,6,0.0037740532813619453,6.560065600656007E-4,0
2670435529,1,1,1.748383529876454E-5,0.0,0
24384295,17,2,2.803606716802511E-4,0.022058823529411766,0
4876869693,1,1,1.966472903173811E-5,0.0,0
765950436662775810,1,1,2.0065637052257048E-5,0.0,0
1026753348744237057,18,4,2.1836362530942719E-4,0.1213235294117647,0
1187136625,1,1,1.595918021789377E-5,0.0,0
1316331686,27,1,4.7453208377969526E-4,0.0,0
66126175,1,1,2.0615968488846112E-5,0.0,0
1115874631,324,3,0.005035152394542126,7.644383289378129E-5,0
1052392478,1,1,1.8874239284864613E-5,0.0,0
138974182,637,2,0.010846715933399254,0.0,0
902561922075181056,1,1,2.0155088396884586E-5,0.0,0
1471108394,1,1,1.8534125288721593E-5,0.0,0
477864155,215,7,0.002445863322471227,0.0017604868506846338,0
1220680430631841792,2,2,2.4802673333125426E-5,0.5,0
16881384,28,5,3.127040098863961E-4,0.0868945868945869,0
947635931590287361,81,3,0.001176467964420647,0.0,0
994241068794294273,1,1,1.79952767959225E-5,0.0,0
80862758,29,2,5.003231092650511E-4,0.0,0
1056390234,1,1,2.0344429610448745E-5,0.0,0
16364095,667,4,0.009739606209822754,0.0,0
1045904376,2,2,3.123536966999714E-5,0.0,0
42326911,1982,4,0.030590558132185537,0.0,0
862395778765131777,1,1,1.930944956152022E-5,0.0,0
1092312916580356096,1,1,1.930944956152022E-5,0.0,0
111424470,7,2,8.635209107431023E-5,0.0,0
234884039,2,2,2.6855162330960258E-5,0.0,0
581229410,177,7,0.002234512254099837,3.852080123266564E-4,0
14522520,81,2,0.0013575201647889367,0.0,0
953169528,1,1,1.992553967459934E-5,0.0,0
1152669866001874944,78,6,0.001040612923359508,0.0014985014985014985,0
974498490762973190,1,1,1.6985796645078702E-5,0.0,0
1117882918049865730,18,7,1.7657265686163998E-4,0.10130718954248366,0
2335860865,1,1,1.6985796645078702E-5,0.0,0
1165155672947855360,1,1,1.6985796645078702E-5,0.0,0
402810988,1,1,1.6985796645078702E-5,0.0,0
555413822,2,2,2.7181120721224666E-5,0.0,0
1123646302980431872,1,1,1.6985796645078702E-5,0.0,0
167717778,1,1,1.6985796645078702E-5,0.0,0
621111879,1,1,1.6985796645078702E-5,0.0,0
2405433343,2,2,2.9744022391028307E-5,0.0,0
