id,degree,coreness,pageRank,clustering,component
17748144,7,2,3.0427102677585486E-4,0.0,0
4885405884,1,1,5.203560336073871E-5,0.0,0
1188457338774212608,13,2,5.088933318906517E-4,0.0,0
2404568288,1,1,4.83622448817124E-5,0.0,0
365251227,911,2,0.04132235730450661,1.0856322601657399E-5,0
359535344,1,1,5.372766227824551E-5,0.0,0
1086607208379502592,49,1,0.0022700737893645985,0.0,0
870468896255385601,1,1,5.4549524000532535E-5,0.0,0
1101968098293399561,50,3,0.0019071285942263052,0.0,0
764261361044037632,1,1,4.7524465672693034E-5,0.0,0
477864155,214,4,0.007169118236632313,0.001557632398753894,0
1215259568231665664,7,4,2.150182215537596E-4,0.09523809523809523,0
540194877,37,4,0.001161688560805442,0.07936507936507936,0
928775251168657408,450,4,0.015680108062895808,8.215788171244741E-4,0
3033617906,19,3,6.139741479117434E-4,0.11437908496732026,0
20247015,83,4,0.0029508359208350525,7.346459006758742E-4,0
18205531,23,4,8.113377163399128E-4,0.0,0
403647191,19,4,6.159439137762281E-4,0.0,0
592730371,79,2,0.00362209848138749,0.0,0
883634756,1,1,5.414801342837875E-5,0.0,0
18708396,271,4,0.010504636569014557,4.2367090337570043E-4,0
2670435529,1,1,4.804426839943301E-5,0.0,0
1137797617,50,3,0.001795233872329815,4.0816326530612246E-4,0
29474658,1,1,4.560973016957957E-5,0.0,0
1115874631,307,3,0.013138580587747138,6.386919588682378E-5,0
124667140,1,1,5.151944753844845E-5,0.0,0
1019082963349368832,91,4,0.0032376637457397807,0.02659176029962547,0
1196432627353432067,1,1,4.5326810682214385E-5,0.0,0
101893603,3,2,1.0743577161876953E-4,0.16666666666666666,0
474339811,1,1,4.5523636506544E-5,0.0,0
1162049604243738624,1,1,4.741332039159753E-5,0.0,0
1580606461,6,2,2.285206879655299E-4,0.03333333333333333,0
24384295,17,2,7.496928145631544E-4,0.022058823529411766,0
4876869693,1,1,5.2574208138965E-5,0.0,0
859357874056822784,32,2,0.001279927721089117,0.007056451612903226,0
1030028049679572992,1,1,4.909632862700611E-5,0.0,0
765950436662775810,1,1,5.372766227824551E-5,0.0,0
1316331686,27,1,0.001267937762794954,0.0,0
66126175,1,1,5.50863536573081E-5,0.0,0
102855741,13,2,5.927959374774804E-4,0.0,0
4126323552,1,1,5.3866286688757046E-5,0.0,0
449974837,26,4,9.522036197217883E-4,0.0015384615384615385,0
1544657348,2,1,9.233005207505228E-5,0.0,0
53335311,1,1,5.428189436875402E-5,0.0,0
1052392478,1,1,5.151944753844845E-5,0.0,0
1424134742,1,1,5.372766227824551E-5,0.0,0
1234474114900840448,1,1,5.151944753844845E-5,0.0,0
87775422,27,3,0.0010950081734441297,0.004273504273504274,0
129729820,1,1,4.959902129694963E-5,0.0,0
1252313960,9,2,3.544253540470948E-4,0.0,0
1196111638610530306,1,1,4.8561148555028045E-5,0.0,0
65336280,8,1,3.6389724643779965E-4,0.30952380952380953,0
726133104251928576,1,1,5.3760398571664585E-5,0.0,0
3026416094,5,2,1.9915865113013435E-4,0.75,0
353996180,1,1,4.894043155806246E-5,0.0,0
358926038,3,2,1.1386927820143927E-4,0.5,0
966612436978581504,16,2,6.177321769895924E-4,0.0125,0
43077446,6,1,2.8617309096860686E-4,0.0,0
50282586,1,1,5.5616490036842624E-5,0.0,0
852454338257604608,11,2,4.5130574798168233E-4,0.0,0
813527788070137857,1,1,4.99921409415469E-5,0.0,0
1220680430631841792,2,2,7.40253786955923E-5,0.5,0
16881384,17,3,6.093947514439088E-4,0.12916666666666668,0
634168631,10,3,3.510508726826428E-4,0.0,0
1222766494280339456,1,1,4.492690863137556E-5,0.0,0
1044491097660174336,65,1,0.0029774895131900033,0.0,0
989895714825269248,1,1,5.410034055312285E-5,0.0,0
59088968,17,4,5.331216020856829E-4,0.19583333333333333,0
1113009401797971968,1,1,4.173465230214953E-5,0.0,0
995685599611969538,1,1,5.372766227824551E-5,0.0,0
1225779630,491,3,0.021232100140106458,2.0782243651024563E-5,0
1199772084102033410,4,3,1.4092334307199398E-4,0.5833333333333334,0
927290672553500672,32,3,0.0011879888977190277,0.008064516129032258,0
895590626867068929,51,4,0.0017743565751373058,0.005098039215686275,0
2241288482,107,4,0.0035192617528183303,0.025336927223719677,0
1121412745386233857,60,2,0.002535226874169917,0.0,0
824329028438020097,1,1,5.1038357478446646E-5,0.0,0
1217568931680006144,2,1,8.742337703247759E-5,0.0,0
15070496,1,1,5.222705882385763E-5,0.0,0
2408489200,18,4,5.933679796952234E-4,0.02287581699346405,0
4374719908,216,2,0.009249630674918014,0.009541404042599434,0
1190944388517642240,1,1,5.1518075631007205E-5,0.0,0
703738292290887682,17,4,5.875705110027648E-4,0.014705882352941176,0
772926434,1,1,4.4460087479481576E-5,0.0,0
36028398,22,4,7.608457002083943E-4,0.1357142857142857,0
